pessoas,maquinas,vazao_total,vazao_1,sensor_p1,vazao_2,sensor_p2,vazao_3,sensor_p3,vazamento,t_seg,hora,inicio_exp,fim_exp,meio_exp
15,2,0.72,0.26,0,0.22,1,0.24,1,1,31200,08:40:00,,,
14,1,0.58,0.17,1,0.23,0,0.18,1,1,31230,08:40:30,,,
15,5,1.09,0.36,0,0.37,0,0.37,1,1,31260,08:41:00,,,
15,1,0.64,0.21,1,0.18,1,0.25,1,1,31290,08:41:30,,,
16,4,0.99,0.34,0,0.35,0,0.29,0,0,31320,08:42:00,,,
16,0,0.63,0.24,1,0.22,0,0.18,1,1,31350,08:42:30,,,
15,1,0.79,0.24,1,0.27,1,0.28,1,1,31380,08:43:00,,,
14,3,0.84,0.22,1,0.30,0,0.32,0,1,31410,08:43:30,,,
14,3,0.79,0.28,0,0.27,0,0.24,1,1,31440,08:44:00,,,
14,5,0.98,0.34,1,0.36,1,0.27,0,1,31470,08:44:30,,,
15,2,0.81,0.27,0,0.28,0,0.25,0,0,31500,08:45:00,,,
16,5,1.18,0.36,0,0.41,1,0.41,0,1,31530,08:45:30,,,
16,2,0.80,0.27,1,0.29,0,0.24,0,1,31560,08:46:00,,,
17,5,1.11,0.40,0,0.35,1,0.36,0,1,31590,08:46:30,,,
18,2,0.86,0.28,0,0.28,1,0.30,0,1,31620,08:47:00,,,
17,5,1.08,0.32,1,0.37,1,0.40,0,1,31650,08:47:30,,,
17,0,0.58,0.19,0,0.17,1,0.22,0,1,31680,08:48:00,,,
16,1,0.75,0.24,1,0.29,0,0.22,0,1,31710,08:48:30,,,
17,0,0.74,0.27,1,0.24,0,0.24,0,1,31740,08:49:00,,,
17,3,0.97,0.33,0,0.27,1,0.37,0,1,31770,08:49:30,,,
17,1,0.85,0.25,0,0.30,0,0.31,1,1,31800,08:50:00,,,
17,5,1.17,0.45,1,0.35,0,0.37,1,1,31830,08:50:30,,,
17,4,0.99,0.29,0,0.36,1,0.33,0,1,31860,08:51:00,,,
17,0,0.70,0.23,0,0.27,0,0.20,1,1,31890,08:51:30,,,
17,2,0.76,0.26,1,0.27,1,0.23,0,1,31920,08:52:00,,,
17,0,0.53,0.17,0,0.17,1,0.19,0,1,31950,08:52:30,,,
16,2,0.83,0.27,0,0.31,1,0.26,0,1,31980,08:53:00,,,
17,0,0.62,0.20,0,0.20,0,0.23,1,1,32010,08:53:30,,,
18,5,1.30,0.45,1,0.46,0,0.40,0,1,32040,08:54:00,,,
17,4,0.94,0.30,0,0.34,0,0.30,1,1,32070,08:54:30,,,
17,5,1.05,0.40,0,0.31,1,0.34,0,1,32100,08:55:00,,,
17,0,0.56,0.20,0,0.18,0,0.19,1,1,32130,08:55:30,,,
16,0,0.57,0.22,0,0.16,0,0.19,1,1,32160,08:56:00,,,
17,0,0.52,0.17,1,0.18,1,0.17,0,1,32190,08:56:30,,,
18,0,0.75,0.19,1,0.30,0,0.25,0,1,32220,08:57:00,,,
17,3,0.92,0.31,0,0.32,1,0.29,0,1,32250,08:57:30,,,
18,0,0.73,0.25,0,0.26,0,0.21,1,1,32280,08:58:00,,,
19,0,0.63,0.19,0,0.20,1,0.24,0,1,32310,08:58:30,,,
19,5,1.24,0.46,0,0.38,0,0.40,1,1,32340,08:59:00,,,
19,3,1.11,0.30,0,0.42,1,0.39,0,1,32370,08:59:30,,,
20,5,1.33,0.46,0,0.43,0,0.44,1,1,32400,09:00:00,,,
20,0,0.76,0.32,1,0.21,0,0.24,1,1,32430,09:00:30,,,
21,5,1.20,0.39,1,0.39,0,0.42,1,1,32460,09:01:00,,,
21,5,1.14,0.39,1,0.35,1,0.40,0,1,32490,09:01:30,,,
21,5,1.23,0.41,0,0.41,0,0.41,1,1,32520,09:02:00,,,
21,5,1.27,0.40,1,0.48,1,0.38,0,1,32550,09:02:30,,,
20,4,1.12,0.39,0,0.38,1,0.36,0,1,32580,09:03:00,,,
19,4,1.00,0.33,1,0.36,0,0.32,0,1,32610,09:03:30,,,
19,2,0.82,0.27,1,0.25,1,0.31,1,1,32640,09:04:00,,,
19,2,1.03,0.33,1,0.37,1,0.33,0,1,32670,09:04:30,,,
18,0,0.71,0.21,0,0.22,0,0.28,0,0,32700,09:05:00,,,
18,2,0.93,0.26,0,0.32,0,0.34,1,1,32730,09:05:30,,,
17,2,0.80,0.28,1,0.27,0,0.25,1,1,32760,09:06:00,,,
17,3,0.97,0.32,1,0.34,1,0.32,0,1,32790,09:06:30,,,
18,5,1.14,0.40,0,0.36,1,0.38,0,1,32820,09:07:00,,,
17,2,1.00,0.36,1,0.34,1,0.30,0,1,32850,09:07:30,,,
16,2,0.85,0.33,0,0.26,1,0.26,1,1,32880,09:08:00,,,
16,2,0.74,0.29,0,0.23,1,0.23,1,1,32910,09:08:30,,,
15,3,0.84,0.27,0,0.33,0,0.24,1,1,32940,09:09:00,,,
14,2,0.63,0.21,1,0.20,1,0.22,0,1,32970,09:09:30,,,
13,0,0.52,0.15,1,0.16,0,0.20,1,1,33000,09:10:00,,,
14,0,0.58,0.22,0,0.18,1,0.18,1,1,33030,09:10:30,,,
15,5,1.01,0.38,1,0.35,0,0.28,0,1,33060,09:11:00,,,
15,3,0.79,0.29,1,0.25,1,0.26,0,1,33090,09:11:30,,,
14,3,0.86,0.31,1,0.24,0,0.32,1,1,33120,09:12:00,,,
13,1,0.68,0.25,1,0.23,0,0.21,1,1,33150,09:12:30,,,
13,3,0.80,0.23,0,0.29,1,0.29,1,1,33180,09:13:00,,,
13,4,0.90,0.36,1,0.29,0,0.26,0,1,33210,09:13:30,,,
12,0,0.50,0.13,1,0.20,1,0.17,0,1,33240,09:14:00,,,
13,3,0.78,0.29,0,0.24,0,0.26,1,1,33270,09:14:30,,,
14,4,1.03,0.35,0,0.32,0,0.36,0,0,33300,09:15:00,,,
15,5,1.08,0.35,1,0.33,1,0.40,1,1,33330,09:15:30,,,
16,3,0.94,0.30,0,0.29,0,0.36,1,1,33360,09:16:00,,,
17,4,0.97,0.35,0,0.29,1,0.33,0,1,33390,09:16:30,,,
17,4,0.91,0.28,1,0.34,0,0.29,1,1,33420,09:17:00,,,
17,1,0.77,0.30,1,0.24,1,0.23,1,1,33450,09:17:30,,,
18,3,0.99,0.34,0,0.30,0,0.35,1,1,33480,09:18:00,,,
19,1,0.81,0.28,1,0.27,1,0.25,1,1,33510,09:18:30,,,
19,0,0.67,0.21,1,0.26,0,0.20,0,1,33540,09:19:00,,,
19,2,1.01,0.37,0,0.26,1,0.38,1,1,33570,09:19:30,,,
20,0,0.61,0.20,1,0.20,0,0.21,0,1,33600,09:20:00,,,
21,2,1.04,0.40,0,0.33,1,0.31,1,1,33630,09:20:30,,,
22,2,0.99,0.34,0,0.32,0,0.33,0,0,33660,09:21:00,,,
22,3,1.19,0.34,1,0.41,0,0.44,0,1,33690,09:21:30,,,
23,2,1.06,0.38,1,0.33,1,0.35,0,1,33720,09:22:00,,,
23,4,1.43,0.44,0,0.54,0,0.44,0,0,33750,09:22:30,,,
23,2,1.05,0.39,0,0.33,1,0.33,1,1,33780,09:23:00,,,
24,2,0.93,0.32,0,0.30,0,0.31,0,0,33810,09:23:30,,,
24,5,1.26,0.45,0,0.41,0,0.40,0,0,33840,09:24:00,,,
24,3,1.31,0.44,0,0.38,0,0.49,1,1,33870,09:24:30,,,
23,2,1.14,0.37,1,0.45,0,0.32,1,1,33900,09:25:00,,,
24,2,1.11,0.36,1,0.39,0,0.36,0,1,33930,09:25:30,,,
23,4,1.25,0.38,0,0.51,1,0.36,1,1,33960,09:26:00,,,
23,4,1.13,0.41,0,0.37,1,0.35,1,1,33990,09:26:30,,,
23,4,1.19,0.43,0,0.34,1,0.43,0,1,34020,09:27:00,,,
23,5,1.30,0.43,0,0.46,1,0.41,0,1,34050,09:27:30,,,
23,5,1.27,0.42,0,0.39,1,0.46,1,1,34080,09:28:00,,,
22,0,0.84,0.30,0,0.28,1,0.27,1,1,34110,09:28:30,,,
23,3,1.19,0.39,1,0.47,0,0.33,1,1,34140,09:29:00,,,
24,3,1.27,0.34,1,0.43,1,0.50,1,1,34170,09:29:30,,,
25,5,1.47,0.45,0,0.54,0,0.49,1,1,34200,09:30:00,,,
26,1,1.10,0.29,0,0.35,0,0.46,1,1,34230,09:30:30,,,
26,3,1.23,0.39,0,0.38,0,0.47,1,1,34260,09:31:00,,,
26,5,1.40,0.50,0,0.49,0,0.40,1,1,34290,09:31:30,,,
26,0,1.08,0.42,0,0.29,1,0.37,0,1,34320,09:32:00,,,
26,3,1.30,0.42,1,0.44,0,0.43,1,1,34350,09:32:30,,,
26,5,1.47,0.51,0,0.44,0,0.53,0,0,34380,09:33:00,,,
27,5,1.49,0.55,0,0.46,0,0.48,0,0,34410,09:33:30,,,
26,0,0.99,0.38,1,0.29,1,0.32,1,1,34440,09:34:00,,,
26,3,1.22,0.35,1,0.44,1,0.43,0,1,34470,09:34:30,,,
27,0,1.01,0.28,0,0.34,1,0.39,1,1,34500,09:35:00,,,
28,0,1.09,0.30,1,0.47,1,0.32,0,1,34530,09:35:30,,,
28,5,1.40,0.49,0,0.44,1,0.47,0,1,34560,09:36:00,,,
29,5,1.52,0.48,0,0.51,0,0.53,1,1,34590,09:36:30,,,
28,2,1.17,0.36,0,0.47,0,0.34,0,0,34620,09:37:00,,,
27,2,1.11,0.42,0,0.33,1,0.36,0,1,34650,09:37:30,,,
28,4,1.65,0.57,1,0.46,1,0.61,0,1,34680,09:38:00,,,
29,0,1.21,0.38,0,0.35,1,0.48,0,1,34710,09:38:30,,,
28,1,1.02,0.33,0,0.36,1,0.33,0,1,34740,09:39:00,,,
27,1,1.08,0.35,1,0.44,1,0.30,0,1,34770,09:39:30,,,
27,5,1.55,0.46,1,0.56,0,0.53,0,1,34800,09:40:00,,,
28,2,1.33,0.53,0,0.44,1,0.37,1,1,34830,09:40:30,,,
27,2,1.25,0.44,0,0.43,1,0.38,1,1,34860,09:41:00,,,
27,2,1.37,0.40,1,0.45,1,0.51,1,1,34890,09:41:30,,,
28,1,1.15,0.42,0,0.32,0,0.41,1,1,34920,09:42:00,,,
29,2,1.23,0.40,0,0.44,1,0.38,0,1,34950,09:42:30,,,
30,0,1.13,0.42,1,0.34,1,0.37,1,1,34980,09:43:00,,,
30,5,1.57,0.54,0,0.55,0,0.48,1,1,35010,09:43:30,,,
29,0,1.09,0.29,1,0.36,0,0.44,1,1,35040,09:44:00,,,
30,1,1.33,0.45,0,0.46,1,0.43,1,1,35070,09:44:30,,,
31,2,1.29,0.39,0,0.50,0,0.40,0,0,35100,09:45:00,,,
30,4,1.62,0.57,1,0.58,1,0.46,1,1,35130,09:45:30,,,
30,4,1.42,0.47,0,0.48,0,0.47,1,1,35160,09:46:00,,,
30,2,1.23,0.39,1,0.49,0,0.35,1,1,35190,09:46:30,,,
31,1,1.13,0.35,0,0.40,1,0.38,0,1,35220,09:47:00,,,
32,1,1.43,0.53,1,0.36,1,0.55,1,1,35250,09:47:30,,,
32,0,1.26,0.48,0,0.44,1,0.35,0,1,35280,09:48:00,,,
33,4,1.66,0.52,0,0.61,0,0.53,1,1,35310,09:48:30,,,
34,4,1.81,0.46,1,0.68,0,0.68,0,1,35340,09:49:00,,,
34,3,1.55,0.59,1,0.44,1,0.52,1,1,35370,09:49:30,,,
34,3,1.67,0.58,0,0.64,1,0.45,1,1,35400,09:50:00,,,
33,3,1.45,0.47,0,0.51,1,0.46,0,1,35430,09:50:30,,,
32,4,1.57,0.46,0,0.65,1,0.45,0,1,35460,09:51:00,,,
32,5,1.51,0.48,1,0.55,0,0.48,0,1,35490,09:51:30,,,
32,2,1.30,0.42,0,0.41,0,0.47,1,1,35520,09:52:00,,,
32,2,1.56,0.42,1,0.59,0,0.55,0,1,35550,09:52:30,,,
33,3,1.53,0.45,1,0.59,1,0.49,0,1,35580,09:53:00,,,
33,3,1.53,0.51,0,0.51,0,0.52,1,1,35610,09:53:30,,,
33,3,1.61,0.65,1,0.42,0,0.54,0,1,35640,09:54:00,,,
32,0,1.07,0.33,0,0.40,0,0.34,0,0,35670,09:54:30,,,
33,2,1.39,0.49,0,0.40,0,0.51,0,0,35700,09:55:00,,,
33,1,1.27,0.42,0,0.41,0,0.44,1,1,35730,09:55:30,,,
33,2,1.25,0.46,0,0.39,1,0.40,0,1,35760,09:56:00,,,
33,3,1.41,0.47,0,0.47,1,0.47,0,1,35790,09:56:30,,,
33,2,1.32,0.47,0,0.44,0,0.40,1,1,35820,09:57:00,,,
33,3,1.43,0.48,0,0.49,1,0.46,0,1,35850,09:57:30,,,
33,1,1.38,0.49,1,0.44,0,0.45,1,1,35880,09:58:00,,,
33,1,1.43,0.48,1,0.54,1,0.41,0,1,35910,09:58:30,,,
34,1,1.27,0.45,1,0.41,1,0.41,1,1,35940,09:59:00,,,
35,3,1.52,0.51,1,0.47,0,0.54,1,1,35970,09:59:30,,,
36,0,1.36,0.36,0,0.56,0,0.43,0,0,36000,10:00:00,,,
37,2,1.61,0.61,1,0.52,1,0.48,0,1,36030,10:00:30,,,
37,1,1.68,0.44,1,0.58,1,0.66,1,1,36060,10:01:00,,,
38,5,1.68,0.57,1,0.53,1,0.58,1,1,36090,10:01:30,,,
39,3,1.72,0.51,0,0.60,0,0.61,1,1,36120,10:02:00,,,
40,1,1.72,0.58,1,0.63,1,0.50,1,1,36150,10:02:30,,,
40,0,1.43,0.45,0,0.53,0,0.45,0,0,36180,10:03:00,,,
40,4,1.69,0.62,1,0.54,0,0.53,0,1,36210,10:03:30,,,
40,0,1.54,0.43,0,0.48,0,0.63,1,1,36240,10:04:00,,,
40,5,1.88,0.63,1,0.63,1,0.63,1,1,36270,10:04:30,,,
40,3,1.76,0.69,1,0.51,1,0.57,1,1,36300,10:05:00,,,
40,1,1.48,0.50,0,0.50,1,0.48,0,1,36330,10:05:30,,,
40,3,1.79,0.54,0,0.72,0,0.53,1,1,36360,10:06:00,,,
40,4,2.13,0.61,0,0.79,0,0.73,0,0,36390,10:06:30,,,
41,3,1.73,0.69,1,0.53,1,0.51,1,1,36420,10:07:00,,,
42,2,1.69,0.64,0,0.57,1,0.48,1,1,36450,10:07:30,,,
42,3,2.02,0.75,1,0.63,1,0.64,1,1,36480,10:08:00,,,
42,1,1.70,0.67,1,0.51,1,0.52,0,1,36510,10:08:30,,,
43,3,2.11,0.79,0,0.70,1,0.62,1,1,36540,10:09:00,,,
43,4,1.80,0.67,1,0.56,1,0.58,1,1,36570,10:09:30,,,
43,3,1.83,0.55,0,0.60,0,0.69,1,1,36600,10:10:00,,,
44,0,1.75,0.59,1,0.56,1,0.59,1,1,36630,10:10:30,,,
44,5,2.09,0.62,0,0.68,1,0.80,0,1,36660,10:11:00,,,
43,2,1.90,0.66,0,0.70,0,0.53,0,0,36690,10:11:30,,,
44,4,1.76,0.63,0,0.57,1,0.57,0,1,36720,10:12:00,,,
44,5,2.38,0.71,0,0.88,1,0.78,0,1,36750,10:12:30,,,
45,0,1.50,0.49,0,0.54,0,0.47,0,0,36780,10:13:00,,,
45,2,1.71,0.56,1,0.63,0,0.52,0,1,36810,10:13:30,,,
45,3,1.85,0.68,1,0.58,0,0.60,1,1,36840,10:14:00,,,
45,2,1.99,0.79,1,0.65,1,0.55,1,1,36870,10:14:30,,,
44,3,1.94,0.56,0,0.62,1,0.77,1,1,36900,10:15:00,,,
43,1,1.68,0.53,0,0.58,0,0.58,0,0,36930,10:15:30,,,
44,5,2.24,0.75,1,0.66,0,0.82,0,1,36960,10:16:00,,,
45,2,2.18,0.78,0,0.74,1,0.67,1,1,36990,10:16:30,,,
45,3,2.10,0.63,0,0.77,0,0.69,1,1,37020,10:17:00,,,
45,3,1.70,0.58,0,0.55,0,0.57,0,0,37050,10:17:30,,,
45,3,1.77,0.63,1,0.54,1,0.60,1,1,37080,10:18:00,,,
46,3,2.06,0.81,1,0.69,0,0.56,1,1,37110,10:18:30,,,
45,1,2.02,0.59,1,0.65,1,0.78,0,1,37140,10:19:00,,,
45,4,2.19,0.73,1,0.85,1,0.62,0,1,37170,10:19:30,,,
45,2,1.86,0.52,1,0.74,1,0.61,1,1,37200,10:20:00,,,
45,1,2.07,0.66,0,0.62,0,0.78,1,1,37230,10:20:30,,,
46,0,1.65,0.50,1,0.66,0,0.49,0,1,37260,10:21:00,,,
46,3,1.94,0.60,0,0.56,1,0.78,0,1,37290,10:21:30,,,
47,3,2.43,0.78,1,0.81,1,0.84,0,1,37320,10:22:00,,,
48,4,2.36,0.78,0,0.68,1,0.90,0,1,37350,10:22:30,,,
48,2,2.01,0.78,0,0.64,0,0.59,0,0,37380,10:23:00,,,
47,5,2.10,0.76,1,0.61,0,0.73,0,1,37410,10:23:30,,,
46,0,1.72,0.61,0,0.59,1,0.52,1,1,37440,10:24:00,,,
46,3,2.03,0.54,0,0.76,1,0.73,0,1,37470,10:24:30,,,
47,0,1.90,0.62,0,0.68,0,0.60,0,0,37500,10:25:00,,,
47,3,2.16,0.61,1,0.72,1,0.83,0,1,37530,10:25:30,,,
47,0,2.01,0.69,1,0.77,1,0.55,0,1,37560,10:26:00,,,
48,5,2.25,0.64,1,0.70,1,0.91,1,1,37590,10:26:30,,,
47,4,2.28,0.61,1,0.81,0,0.87,0,1,37620,10:27:00,,,
48,3,2.04,0.60,0,0.78,0,0.66,0,0,37650,10:27:30,,,
48,5,2.08,0.69,0,0.71,1,0.68,1,1,37680,10:28:00,,,
48,1,1.99,0.68,0,0.64,0,0.67,0,0,37710,10:28:30,,,
47,5,2.18,0.67,0,0.80,0,0.71,0,0,37740,10:29:00,,,
47,0,1.92,0.64,1,0.57,1,0.71,0,1,37770,10:29:30,,,
48,4,2.08,0.66,1,0.72,0,0.71,0,1,37800,10:30:00,,,
49,4,2.12,0.67,1,0.81,0,0.64,1,1,37830,10:30:30,,,
48,4,2.37,0.69,0,0.75,1,0.93,1,1,37860,10:31:00,,,
48,2,2.15,0.59,1,0.74,1,0.83,1,1,37890,10:31:30,,,
49,4,2.24,0.65,0,0.92,0,0.67,0,0,37920,10:32:00,,,
50,4,2.76,0.94,1,0.91,1,0.92,0,1,37950,10:32:30,,,
51,2,2.10,0.62,1,0.63,1,0.85,0,1,37980,10:33:00,,,
52,5,2.49,0.83,1,0.93,0,0.73,1,1,38010,10:33:30,,,
53,1,1.84,0.56,1,0.67,1,0.61,0,1,38040,10:34:00,,,
53,0,2.06,0.60,1,0.88,0,0.57,1,1,38070,10:34:30,,,
53,3,2.06,0.74,1,0.67,0,0.64,0,1,38100,10:35:00,,,
52,3,2.43,0.97,1,0.71,1,0.75,1,1,38130,10:35:30,,,
52,4,2.44,0.78,1,0.68,1,0.99,0,1,38160,10:36:00,,,
53,4,2.39,0.67,0,0.99,0,0.73,1,1,38190,10:36:30,,,
53,3,2.19,0.74,0,0.76,1,0.70,1,1,38220,10:37:00,,,
53,0,2.17,0.76,1,0.84,1,0.57,1,1,38250,10:37:30,,,
53,4,2.39,0.68,1,0.71,1,1.00,1,1,38280,10:38:00,,,
53,4,2.46,0.96,1,0.67,1,0.83,0,1,38310,10:38:30,,,
52,2,2.13,0.91,1,0.59,0,0.62,1,1,38340,10:39:00,,,
51,0,2.09,0.74,1,0.68,1,0.67,0,1,38370,10:39:30,,,
51,3,2.16,0.60,0,0.87,1,0.69,1,1,38400,10:40:00,,,
52,2,2.24,0.88,0,0.71,1,0.65,1,1,38430,10:40:30,,,
53,5,2.46,0.73,1,0.84,1,0.90,1,1,38460,10:41:00,,,
54,4,2.04,0.71,1,0.67,0,0.66,1,1,38490,10:41:30,,,
54,2,2.10,0.78,0,0.72,0,0.60,1,1,38520,10:42:00,,,
55,4,2.45,0.71,0,0.76,0,0.98,0,0,38550,10:42:30,,,
54,5,2.64,0.77,1,0.79,0,1.09,1,1,38580,10:43:00,,,
53,3,2.28,0.69,1,0.77,1,0.83,1,1,38610,10:43:30,,,
52,2,2.19,0.70,0,0.87,0,0.62,1,1,38640,10:44:00,,,
53,0,2.08,0.75,0,0.78,0,0.55,0,0,38670,10:44:30,,,
54,1,2.15,0.58,0,0.93,1,0.64,1,1,38700,10:45:00,,,
54,2,2.48,0.83,1,0.88,0,0.78,0,1,38730,10:45:30,,,
55,0,2.33,0.71,0,0.85,1,0.77,0,1,38760,10:46:00,,,
55,2,2.26,0.92,1,0.68,0,0.66,1,1,38790,10:46:30,,,
54,3,2.59,0.93,0,0.89,1,0.77,1,1,38820,10:47:00,,,
55,4,2.24,0.76,0,0.76,0,0.72,0,0,38850,10:47:30,,,
54,3,2.28,0.96,1,0.69,1,0.63,0,1,38880,10:48:00,,,
54,1,2.24,0.77,1,0.58,0,0.90,0,1,38910,10:48:30,,,
54,5,2.31,0.78,0,0.68,0,0.84,0,0,38940,10:49:00,,,
53,1,2.08,0.69,1,0.83,0,0.56,0,1,38970,10:49:30,,,
52,1,1.99,0.59,0,0.77,1,0.63,1,1,39000,10:50:00,,,
51,1,1.78,0.55,1,0.56,1,0.68,0,1,39030,10:50:30,,,
51,4,2.55,0.94,1,0.70,0,0.91,1,1,39060,10:51:00,,,
51,4,2.15,0.77,1,0.76,1,0.62,0,1,39090,10:51:30,,,
52,0,1.88,0.54,0,0.81,0,0.54,1,1,39120,10:52:00,,,
53,2,2.14,0.61,1,0.82,1,0.72,1,1,39150,10:52:30,,,
53,3,2.45,0.95,0,0.66,0,0.84,0,0,39180,10:53:00,,,
54,3,2.34,0.74,0,0.74,0,0.86,0,0,39210,10:53:30,,,
55,0,2.16,0.75,0,0.65,0,0.76,0,0,39240,10:54:00,,,
55,0,2.04,0.69,1,0.61,0,0.74,0,1,39270,10:54:30,,,
56,3,2.43,0.78,0,0.96,1,0.68,1,1,39300,10:55:00,,,
57,3,2.50,0.77,1,0.88,0,0.85,1,1,39330,10:55:30,,,
57,5,2.81,0.77,0,1.14,1,0.90,0,1,39360,10:56:00,,,
57,1,2.29,0.88,0,0.72,0,0.69,0,0,39390,10:56:30,,,
57,0,2.23,0.57,1,0.78,0,0.88,1,1,39420,10:57:00,,,
56,3,2.58,0.85,0,0.81,1,0.92,1,1,39450,10:57:30,,,
56,5,2.52,0.83,1,0.92,0,0.77,1,1,39480,10:58:00,,,
57,4,2.88,0.81,0,1.01,1,1.06,1,1,39510,10:58:30,,,
58,3,2.73,0.93,1,0.89,1,0.91,1,1,39540,10:59:00,,,
58,4,2.66,1.03,0,0.89,1,0.75,1,1,39570,10:59:30,,,
59,0,2.28,0.61,1,0.82,0,0.86,0,1,39600,11:00:00,,,
59,3,2.68,1.05,1,0.96,1,0.67,1,1,39630,11:00:30,,,
60,2,2.21,0.69,0,0.83,1,0.68,1,1,39660,11:01:00,,,
59,2,2.23,0.69,1,0.71,0,0.83,0,1,39690,11:01:30,,,
60,1,2.30,0.86,1,0.64,0,0.80,0,1,39720,11:02:00,,,
61,4,2.70,1.03,0,0.82,1,0.86,0,1,39750,11:02:30,,,
62,1,2.09,0.67,0,0.70,1,0.72,0,1,39780,11:03:00,,,
62,1,2.54,0.67,1,0.85,0,1.01,1,1,39810,11:03:30,,,
63,3,2.66,1.16,0,0.74,0,0.76,1,1,39840,11:04:00,,,
62,5,2.57,0.81,0,0.89,1,0.87,0,1,39870,11:04:30,,,
63,5,2.92,1.02,0,1.06,1,0.84,0,1,39900,11:05:00,,,
63,5,3.10,1.12,0,0.85,1,1.13,1,1,39930,11:05:30,,,
63,5,2.90,0.87,0,1.14,1,0.89,1,1,39960,11:06:00,,,
62,4,2.85,0.90,1,1.06,1,0.89,1,1,39990,11:06:30,,,
62,4,2.63,0.76,1,0.99,1,0.89,0,1,40020,11:07:00,,,
62,2,2.64,0.96,0,0.97,1,0.71,0,1,40050,11:07:30,,,
61,3,2.52,1.01,1,0.74,1,0.77,1,1,40080,11:08:00,,,
60,5,2.79,0.96,1,1.01,1,0.82,0,1,40110,11:08:30,,,
60,3,2.72,0.90,0,1.02,1,0.79,1,1,40140,11:09:00,,,
60,0,2.54,0.88,0,0.90,0,0.76,1,1,40170,11:09:30,,,
61,0,2.27,0.62,1,0.87,0,0.77,1,1,40200,11:10:00,,,
62,2,2.51,0.85,0,0.80,1,0.86,1,1,40230,11:10:30,,,
63,4,3.10,1.12,0,0.81,1,1.16,1,1,40260,11:11:00,,,
63,5,3.15,1.13,1,0.82,1,1.19,0,1,40290,11:11:30,,,
64,2,2.37,0.93,1,0.73,1,0.71,1,1,40320,11:12:00,,,
65,5,3.10,0.82,0,1.13,0,1.14,1,1,40350,11:12:30,,,
64,0,2.62,1.05,1,0.67,1,0.90,0,1,40380,11:13:00,,,
65,3,2.57,0.84,0,0.99,1,0.74,1,1,40410,11:13:30,,,
64,1,2.32,0.82,0,0.78,0,0.72,1,1,40440,11:14:00,,,
64,5,2.71,1.01,0,0.86,0,0.84,1,1,40470,11:14:30,,,
64,5,2.75,0.93,0,0.86,0,0.96,1,1,40500,11:15:00,,,
64,3,2.87,0.74,0,0.99,1,1.13,0,1,40530,11:15:30,,,
64,1,2.88,1.09,1,0.85,0,0.94,0,1,40560,11:16:00,,,
64,3,2.62,1.11,0,0.77,0,0.73,1,1,40590,11:16:30,,,
63,0,2.14,0.69,1,0.71,0,0.74,1,1,40620,11:17:00,,,
63,0,2.39,0.77,0,0.71,0,0.91,1,1,40650,11:17:30,,,
64,0,2.52,0.70,1,0.91,1,0.91,0,1,40680,11:18:00,,,
63,3,2.57,0.91,1,0.77,0,0.89,1,1,40710,11:18:30,,,
63,1,2.26,0.69,1,0.66,1,0.91,0,1,40740,11:19:00,,,
63,5,2.51,0.92,0,0.79,1,0.80,1,1,40770,11:19:30,,,
63,0,2.38,0.71,1,0.93,0,0.74,1,1,40800,11:20:00,,,
62,4,2.41,0.91,0,0.74,0,0.75,0,0,40830,11:20:30,,,
62,4,2.68,0.84,1,0.85,0,0.99,1,1,40860,11:21:00,,,
62,3,2.86,0.76,0,1.11,1,0.99,0,1,40890,11:21:30,,,
63,3,2.93,0.80,1,1.01,1,1.12,1,1,40920,11:22:00,,,
63,3,2.46,0.73,1,0.76,0,0.96,0,1,40950,11:22:30,,,
64,1,2.95,0.94,1,1.02,1,0.98,0,1,40980,11:23:00,,,
65,4,2.97,1.04,0,0.96,1,0.97,0,1,41010,11:23:30,,,
64,2,2.28,0.70,1,0.75,0,0.82,1,1,41040,11:24:00,,,
63,0,2.38,0.70,0,0.91,1,0.77,1,1,41070,11:24:30,,,
64,1,2.61,0.92,0,0.84,0,0.85,0,0,41100,11:25:00,,,
63,0,2.47,1.00,1,0.64,1,0.83,1,1,41130,11:25:30,,,
62,1,2.25,0.70,0,0.75,1,0.81,1,1,41160,11:26:00,,,
63,2,2.84,0.74,1,0.96,1,1.13,1,1,41190,11:26:30,,,
62,5,2.81,1.13,1,0.77,0,0.91,0,1,41220,11:27:00,,,
63,2,2.79,1.06,1,0.76,1,0.97,1,1,41250,11:27:30,,,
64,2,2.77,0.93,0,1.06,0,0.78,1,1,41280,11:28:00,,,
63,5,2.62,0.78,0,0.97,0,0.87,1,1,41310,11:28:30,,,
64,1,2.17,0.67,0,0.78,0,0.72,1,1,41340,11:29:00,,,
64,4,2.58,1.00,1,0.78,0,0.79,1,1,41370,11:29:30,,,
64,2,2.65,0.72,1,1.13,0,0.79,0,1,41400,11:30:00,,,
64,4,6.63,0.78,0,1.08,1,0.77,1,1,41430,11:30:30,,,
65,1,2.31,0.72,0,0.84,0,0.75,1,1,41460,11:31:00,,,
65,5,3.55,1.15,1,1.20,1,1.21,0,1,41490,11:31:30,,,
65,0,2.07,0.65,0,0.75,1,0.68,0,1,41520,11:32:00,,,
66,4,2.65,0.84,0,0.86,1,0.94,0,1,41550,11:32:30,,,
67,0,2.55,0.73,1,1.08,0,0.74,1,1,41580,11:33:00,,,
